"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_median","H3_onset_index_week","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_peak_week","year.new","HA_mean_lbi_lag1","HA_mean_lbi_lag2","HA_mean_lbi","NA_mean_lbi_lag1","NA_mean_lbi_lag2","NA_mean_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","HA_std_lbi_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","NA_std_lbi_lag1","ha_lbi_shannon_lag1","na_lbi_shannon_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","HA_std_lbi_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","NA_std_lbi_lag2","ha_lbi_shannon_lag2","na_lbi_shannon_lag2","HA_std_lbi","NA_std_lbi","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_timing_sd","peak_timing_sd","adult_18_49_vac_cov","adult_65_vac_cov","vac_combined","vac_cov_combined","weighted_VE","adult_18_49_vac_cov_prior","adult_65_vac_cov_prior","vac_combined_prior","vac_cov_combined_prior","weighted_VE_prior_season","pred","model","dataType","object","resid"
"2003-2004","Region 8",0.891588124456899,0.999421463696847,0.985461801596351,0.984891676168757,0,0.0145381984036488,98.6043894209239,0,1.27326454922989,1.91180635732716,21.2266750696244,0,0.350321889497697,"H3","H1",15,14,49,7.22202,5.53831756860196,15.2674439242585,6.35057751908679,2003-11-09,2003-11-23,2003,1.61836,1.67942,1.52366,1.23866,1.44998,1.29474,13.4084507042254,8.62770562770563,2.012,0.734,1.184,6.004,4.214,1.12974,8.17,2.402,2.21,0.74316,0.534429479498644,0.374320927825072,3.034,0.892,2.426,9.71,8.538,1.08454,8.244,2.154,2.208,0.9626,0.553505088316669,0.408017267371499,0.8792,0.73312,0.590888588252904,0.491787943661821,51,3457,3455,0,16660,3508,39,53,8.65223156827827,7,17.9,64.6,5.666066,0.115634,49,16.8,65.5,7.48272,0.11004,68,12.1054155191019,"Conditional
Random Forest","Training","party RF",9.12125955052248
"2003-2004","Region 8",0.891588124456899,0.999421463696847,0.985461801596351,0.984891676168757,0,0.0145381984036488,98.6043894209239,0,1.27326454922989,1.91180635732716,21.2266750696244,0,0.350321889497697,"H3","H1",15,14,49,7.22202,5.53831756860196,15.2674439242585,6.35057751908679,2003-11-09,2003-11-23,2003,1.61836,1.67942,1.52366,1.23866,1.44998,1.29474,13.4084507042254,8.62770562770563,2.012,0.734,1.184,6.004,4.214,1.12974,8.17,2.402,2.21,0.74316,0.534429479498644,0.374320927825072,3.034,0.892,2.426,9.71,8.538,1.08454,8.244,2.154,2.208,0.9626,0.553505088316669,0.408017267371499,0.8792,0.73312,0.590888588252904,0.491787943661821,51,3457,3455,0,16660,3508,39,53,8.65223156827827,7,17.9,64.6,5.666066,0.115634,49,16.8,65.5,7.48272,0.11004,68,9.01823175326339,"Lasso","Training","lasso",12.208443316361
"2003-2004","Region 9",0.778590126359122,0.989058039961941,0.985466479137365,0.974683544303797,0,0.0145335208626348,51.3384852953354,0,0.281262595797371,1.82690607072882,10.6727728441369,0,0.0455981219839102,"H3","H1",26,56,49,2.84445,8.75896718647089,15.9717604636563,7.65414109083208,2003-10-12,2003-12-07,2003,1.61836,1.67942,1.52366,1.23866,1.44998,1.29474,13.4084507042254,8.62770562770563,2.012,0.734,1.184,6.004,4.214,1.12974,8.17,2.402,2.21,0.74316,0.534429479498644,0.374320927825072,3.034,0.892,2.426,9.71,8.538,1.08454,8.244,2.154,2.208,0.9626,0.553505088316669,0.408017267371499,0.8792,0.73312,0.590888588252904,0.491787943661821,31,2102,2079,0,20323,2133,11,67,8.65223156827827,7,17.9,64.6,5.666066,0.115634,49,16.8,65.5,7.48272,0.11004,68,12.1253396338271,"Conditional
Random Forest","Training","party RF",-1.45256678969026
"2003-2004","Region 9",0.778590126359122,0.989058039961941,0.985466479137365,0.974683544303797,0,0.0145335208626348,51.3384852953354,0,0.281262595797371,1.82690607072882,10.6727728441369,0,0.0455981219839102,"H3","H1",26,56,49,2.84445,8.75896718647089,15.9717604636563,7.65414109083208,2003-10-12,2003-12-07,2003,1.61836,1.67942,1.52366,1.23866,1.44998,1.29474,13.4084507042254,8.62770562770563,2.012,0.734,1.184,6.004,4.214,1.12974,8.17,2.402,2.21,0.74316,0.534429479498644,0.374320927825072,3.034,0.892,2.426,9.71,8.538,1.08454,8.244,2.154,2.208,0.9626,0.553505088316669,0.408017267371499,0.8792,0.73312,0.590888588252904,0.491787943661821,31,2102,2079,0,20323,2133,11,67,8.65223156827827,7,17.9,64.6,5.666066,0.115634,49,16.8,65.5,7.48272,0.11004,68,8.99018901686046,"Lasso","Training","lasso",1.68258382727639
"2004-2005","Region 1",0.411838587787631,0.980815347721823,0.793907663017611,0.778676820561637,0,0.206092336982389,30.6025179199181,0,6.16487455124701,1.54413500714221,4.08513183006164,0,0.785087901690053,"H3","H3",28,49,56,6.27765,83.5711085262639,0.0378099295646703,1.13381680548654,2004-11-07,2004-12-26,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,433,1668,1636,0,15402,2101,37,86,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.22300718658465,"Conditional
Random Forest","Training","party RF",-2.13787535652301
"2004-2005","Region 1",0.411838587787631,0.980815347721823,0.793907663017611,0.778676820561637,0,0.206092336982389,30.6025179199181,0,6.16487455124701,1.54413500714221,4.08513183006164,0,0.785087901690053,"H3","H3",28,49,56,6.27765,83.5711085262639,0.0378099295646703,1.13381680548654,2004-11-07,2004-12-26,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,433,1668,1636,0,15402,2101,37,86,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.82765563994409,"Lasso","Training","lasso",-2.74252380988245
"2004-2005","Region 2",0.302598995436493,0.979135005065856,0.794366197183099,0.777791750503018,0.00460261569416499,0.205633802816901,49.8462063077014,0.283741265642088,17.3333352690943,1.51260079709631,5.66814308634385,0.165384615504704,2.37415718312423,"H3","H3",27,49,56,5.62273,45.0970504004521,0,2.1671238402089,2004-11-07,2004-12-26,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,584,2256,2208.92857142857,13.0714285714286,21523,2840,37,86,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.2139620348285,"Conditional
Random Forest","Training","party RF",-0.545818948484652
"2004-2005","Region 2",0.302598995436493,0.979135005065856,0.794366197183099,0.777791750503018,0.00460261569416499,0.205633802816901,49.8462063077014,0.283741265642088,17.3333352690943,1.51260079709631,5.66814308634385,0.165384615504704,2.37415718312423,"H3","H3",27,49,56,5.62273,45.0970504004521,0,2.1671238402089,2004-11-07,2004-12-26,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,584,2256,2208.92857142857,13.0714285714286,21523,2840,37,86,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,7.13324735517826,"Lasso","Training","lasso",-1.46510426883441
"2004-2005","Region 3",0.318633634882796,0.996159001448949,0.743119266055046,0.740264946030871,0.00170753103334967,0.256880733944954,48.4076246298218,0.133656093068096,16.780974987174,1.41996405780958,5.44791451013916,0.0939295605196406,2.24837962145748,"H3","H3",31,91,56,7.49436,45.0997479121811,0,0.53479027556127,2004-11-14,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,448,1296,1291.02206587784,2.97793412216182,13328,1744,44,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.19576138944408,"Conditional
Random Forest","Training","party RF",-0.747846879304923
"2004-2005","Region 3",0.318633634882796,0.996159001448949,0.743119266055046,0.740264946030871,0.00170753103334967,0.256880733944954,48.4076246298218,0.133656093068096,16.780974987174,1.41996405780958,5.44791451013916,0.0939295605196406,2.24837962145748,"H3","H3",31,91,56,7.49436,45.0997479121811,0,0.53479027556127,2004-11-14,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,448,1296,1291.02206587784,2.97793412216182,13328,1744,44,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,7.14877944436244,"Lasso","Training","lasso",-1.70086493422329
"2004-2005","Region 4",0.33192350192968,0.9961962723469,0.793780193236715,0.790760869565217,0.00181159420289855,0.206219806763285,39.2812645921428,0.1387753184818,12.0315102226637,1.20206215906157,5.10943581196033,0.1387753184818,1.39470815872285,"H3","H3",26,63,56,10.4054,67.9053833009176,0,0.148805471466075,2004-12-05,2005-02-06,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,683,2629,2619,6,23542,3312,65,128,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.17707186981362,"Conditional
Random Forest","Training","party RF",-1.06763605785329
"2004-2005","Region 4",0.33192350192968,0.9961962723469,0.793780193236715,0.790760869565217,0.00181159420289855,0.206219806763285,39.2812645921428,0.1387753184818,12.0315102226637,1.20206215906157,5.10943581196033,0.1387753184818,1.39470815872285,"H3","H3",26,63,56,10.4054,67.9053833009176,0,0.148805471466075,2004-12-05,2005-02-06,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,683,2629,2619,6,23542,3312,65,128,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.94967636989164,"Lasso","Training","lasso",-1.84024055793132
"2004-2005","Region 5",0.41108832402082,0.991913234098202,0.752313447529041,0.7462296647941,0.00253977800960198,0.247686552470959,43.7555078379516,0.161591694456943,12.7639504122357,1.36072256013769,6.04107018264672,0.0372651277961169,1.71538869182868,"H3","H3",29,56,56,11.7622,80.1834888007679,0.0149897350739161,1.21831448054046,2004-12-19,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,1258,3821,3790.10046748923,12.8995325107685,31136,5079,79,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.16993400500143,"Conditional
Random Forest","Training","party RF",-0.128863822354709
"2004-2005","Region 5",0.41108832402082,0.991913234098202,0.752313447529041,0.7462296647941,0.00253977800960198,0.247686552470959,43.7555078379516,0.161591694456943,12.7639504122357,1.36072256013769,6.04107018264672,0.0372651277961169,1.71538869182868,"H3","H3",29,56,56,11.7622,80.1834888007679,0.0149897350739161,1.21831448054046,2004-12-19,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,1258,3821,3790.10046748923,12.8995325107685,31136,5079,79,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.84040404281162,"Lasso","Training","lasso",-0.799333860164896
"2004-2005","Region 6",0.60931981543188,0.988445618559036,0.853556485355649,0.843694168142441,0.00986231721320736,0.146443514644351,57.0113261910191,0.542534277240326,8.06464906135692,1.53572394360157,10.6641551365698,0.20527608269727,1.12359232856444,"H3","H3",22,49,56,12.7546,63.0254106305423,0,0.145394918087402,2004-12-26,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,105,612,604.92871855813,7.07128144186968,6584,717,86,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.25621204642049,"Conditional
Random Forest","Training","party RF",4.40794309014933
"2004-2005","Region 6",0.60931981543188,0.988445618559036,0.853556485355649,0.843694168142441,0.00986231721320736,0.146443514644351,57.0113261910191,0.542534277240326,8.06464906135692,1.53572394360157,10.6641551365698,0.20527608269727,1.12359232856444,"H3","H3",22,49,56,12.7546,63.0254106305423,0,0.145394918087402,2004-12-26,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,105,612,604.92871855813,7.07128144186968,6584,717,86,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.95031951540072,"Lasso","Training","lasso",3.7138356211691
"2004-2005","Region 7",0.724697307787088,0.998390730608304,0.834317937701396,0.83297529538131,0,0.165682062298604,41.6087593370281,0,8.10569270605168,1.53609959106272,8.21812721814479,0,1.41820679407548,"H3","H3",23,49,56,11.7701,79.4188603256207,0,0.379733671209991,2004-12-19,2005-02-06,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,617,3107,3102,0,24333,3724,79,128,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.24986603245475,"Conditional
Random Forest","Training","party RF",1.96826118569004
"2004-2005","Region 7",0.724697307787088,0.998390730608304,0.834317937701396,0.83297529538131,0,0.165682062298604,41.6087593370281,0,8.10569270605168,1.53609959106272,8.21812721814479,0,1.41820679407548,"H3","H3",23,49,56,11.7701,79.4188603256207,0,0.379733671209991,2004-12-19,2005-02-06,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,617,3107,3102,0,24333,3724,79,128,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.86380996145865,"Lasso","Training","lasso",1.35431725668615
"2004-2005","Region 8",0.293691393147042,0.99628801431127,0.669193934557063,0.666709896249002,0.000887869114126097,0.330806065442937,28.937130049029,0.0412712809031688,13.8730470150192,1.29436443617692,3.70600895321379,0.0412712809031688,1.68126259828723,"H3","H3",32,63,56,10.5721,98.6043894209239,0,1.27326454922989,2004-12-12,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,829,1677,1670.775,2.225,22371,2506,72,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.15699717618974,"Conditional
Random Forest","Training","party RF",-2.45098822297596
"2004-2005","Region 8",0.293691393147042,0.99628801431127,0.669193934557063,0.666709896249002,0.000887869114126097,0.330806065442937,28.937130049029,0.0412712809031688,13.8730470150192,1.29436443617692,3.70600895321379,0.0412712809031688,1.68126259828723,"H3","H3",32,63,56,10.5721,98.6043894209239,0,1.27326454922989,2004-12-12,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,829,1677,1670.775,2.225,22371,2506,72,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.69248078007455,"Lasso","Training","lasso",-2.98647182686076
"2004-2005","Region 9",0.31256087983036,0.996743481778017,0.511984282907662,0.510316996761005,0.000488504221313652,0.488015717092338,23.2735068936506,0.0251796385941733,19.9808676265905,1.20744827260548,3.21479515731468,0.0251796385941733,1.98993302385512,"H3","H3",32,70,56,9.67457,51.3384852953354,0,0.281262595797371,2004-12-05,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,1242,1303,1298.75675675676,1.24324324324324,23964,2545,65,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,6.20313665650911,"Conditional
Random Forest","Training","party RF",-2.98834149919443
"2004-2005","Region 9",0.31256087983036,0.996743481778017,0.511984282907662,0.510316996761005,0.000488504221313652,0.488015717092338,23.2735068936506,0.0251796385941733,19.9808676265905,1.20744827260548,3.21479515731468,0.0251796385941733,1.98993302385512,"H3","H3",32,70,56,9.67457,51.3384852953354,0,0.281262595797371,2004-12-05,2005-02-13,2004,1.52366,1.61836,1.85354,1.29474,1.23866,1.73418,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,0.8792,9.528,3.162,2.192,0.73312,0.590888588252904,0.491787943661821,3.838,1.442,1.992,8.518,5.12,1.12974,10.162,3.066,2.94,0.74316,0.534429479498644,0.374320927825072,1.34292,1.20076,0.673180720323901,0.579761639436529,1242,1303,1298.75675675676,1.24324324324324,23964,2545,65,135,18.8480768249708,20.9350848524141,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,17.9,64.6,5.666066,0.115634,49,7.10570075309821,"Lasso","Training","lasso",-3.89090559578353
"2005-2006","Region 1",0.373323086555027,0.945446632729459,0.821520618556701,0.776703902532255,0.0383734170553734,0.178479381443299,24.9357096156186,1.20167467726347,5.78279251671982,1.2497744066662,3.65189597522394,0.339330337082783,0.964291656656567,"H3","H3",25,63,63,13.3699,30.6025179199181,0,6.16487455124701,2005-12-25,2006-02-26,2005,1.85354,1.52366,1.40826,1.73418,1.29474,0.99962,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,1.34292,3.71,1.078,1.248,1.20076,0.673180720323901,0.579761639436529,2.862,1.342,2.046,6.658,3.84,0.8792,10.34,3.398,2.578,0.73312,0.590888588252904,0.491787943661821,0.97142,0.47908,0.596423000038578,0.403479298312464,277,1275,1205.44445673006,59.5555432699396,14983,1552,85,148,26.0613592209701,31.326683691561,15.2,66,7.0224,0.10032,70,10.2,61.2,4.19079942295082,0.062424,67.1344262295082,4.35469334409685,"Conditional
Random Forest","Training","party RF",-0.702797368872906
