"season","region","H3_shannon_entropy_res","h3_vs_h1","iva_vs_ivb","h3_vs_total_flu","h1_vs_total_flu","ivb_vs_iva","H3_cum_intensity","H1_cum_intensity","IVB_cum_intensity","H3_max_Rt","season_start","H3_max_intensity","H1_max_intensity","IVB_max_intensity","dom_type","prior_dom_type_national","H3_season_duration","peak_diff","peak_diff_bayes","peak_diff_median","peak_diff_median_bayes","H3_onset_index_week","H3_onset_index_week_bayes","H3_epi_size_prior","H1_epi_size_prior","IVB_epi_size_prior","H3_onset_week","H3_onset_week_bayes","H3_peak_week","adult_18_49_vac_cov","adult_65_vac_cov","weighted_VE_prior_season","weighted_VE","year.new","HA_std_lbi","NA_std_lbi","usa_bhatt_ep_mean","usa_wolf_ep_mean","HA_koel_lag1","HA_stem_ep_lag1","HA_titer_tree_lag1","HA_wolf_lag1","HA_wolf_nonepitope_lag1","NA_bhatt_ep_lag1","NA_bhatt_nonepitope_lag1","NA_krammer_ep_lag1","HA_koel_lag2","HA_stem_ep_lag2","HA_titer_tree_lag2","HA_wolf_lag2","HA_wolf_nonepitope_lag2","NA_bhatt_ep_lag2","NA_bhatt_nonepitope_lag2","NA_krammer_ep_lag2","ha_lbi_shannon","na_lbi_shannon","total_b","total_a","total_h3","total_h1","total_specimens","total_flu","onset_days_from_Oct1","peak_days_from_Oct1","onset_days_from_Oct1_bayes","onset_timing_sd","peak_timing_sd","onset_timing_sd_bayes","onset_timing_mad_bayes","iqr_onset_bayes","onset_median_bayes","pred","model","dataType","object","resid"
"2004-2005","Region 4",0.33192350192968,0.9961962723469,0.793780193236715,0.790760869565217,0.00181159420289855,0.206219806763285,39.2812645921428,0.1387753184818,12.0315102226637,1.20206215906157,2004-10-03,5.10943581196033,0.1387753184818,1.39470815872285,"H3","H3",26,63,56,56,56,10.4073,11,67.9053833009176,0,0.148805471466075,2004-12-05,2004-12-12,2005-02-06,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,683,2629,2619,6,23542,3312,63,126,70,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.440361000262242,"Conditional
Random Forest","Training","party RF",-0.108437498332562
"2004-2005","Region 4",0.33192350192968,0.9961962723469,0.793780193236715,0.790760869565217,0.00181159420289855,0.206219806763285,39.2812645921428,0.1387753184818,12.0315102226637,1.20206215906157,2004-10-03,5.10943581196033,0.1387753184818,1.39470815872285,"H3","H3",26,63,56,56,56,10.4073,11,67.9053833009176,0,0.148805471466075,2004-12-05,2004-12-12,2005-02-06,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,683,2629,2619,6,23542,3312,63,126,70,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.432867844212828,"Lasso","Training","lasso",-0.100944342283148
"2004-2005","Region 5",0.41108832402082,0.991913234098202,0.752313447529041,0.7462296647941,0.00253977800960198,0.247686552470959,43.7555078379516,0.161591694456943,12.7639504122357,1.36072256013769,2004-10-03,6.04107018264672,0.0372651277961169,1.71538869182868,"H3","H3",29,56,49,56,56,11.7622,13,80.1834888007679,0.0149897350739161,1.21831448054046,2004-12-19,2004-12-26,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,1258,3821,3790.10046748923,12.8995325107685,31136,5079,77,133,84,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.43945350899353,"Conditional
Random Forest","Training","party RF",-0.0283651849727104
"2004-2005","Region 5",0.41108832402082,0.991913234098202,0.752313447529041,0.7462296647941,0.00253977800960198,0.247686552470959,43.7555078379516,0.161591694456943,12.7639504122357,1.36072256013769,2004-10-03,6.04107018264672,0.0372651277961169,1.71538869182868,"H3","H3",29,56,49,56,56,11.7622,13,80.1834888007679,0.0149897350739161,1.21831448054046,2004-12-19,2004-12-26,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,1258,3821,3790.10046748923,12.8995325107685,31136,5079,77,133,84,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.432867844212828,"Lasso","Training","lasso",-0.0217795201920084
"2004-2005","Region 6",0.60931981543188,0.988445618559036,0.853556485355649,0.843694168142441,0.00986231721320736,0.146443514644351,57.0113261910191,0.542534277240326,8.06464906135692,1.53572394360157,2004-10-03,10.6641551365698,0.20527608269727,1.12359232856444,"H3","H3",22,49,49,56,56,12.7546,13,63.0254106305423,0,0.145394918087402,2004-12-26,2004-12-26,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,105,612,604.92871855813,7.07128144186968,6584,717,84,133,84,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.443153668524537,"Conditional
Random Forest","Training","party RF",0.166166146907342
"2004-2005","Region 6",0.60931981543188,0.988445618559036,0.853556485355649,0.843694168142441,0.00986231721320736,0.146443514644351,57.0113261910191,0.542534277240326,8.06464906135692,1.53572394360157,2004-10-03,10.6641551365698,0.20527608269727,1.12359232856444,"H3","H3",22,49,49,56,56,12.7546,13,63.0254106305423,0,0.145394918087402,2004-12-26,2004-12-26,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,105,612,604.92871855813,7.07128144186968,6584,717,84,133,84,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.432867844212828,"Lasso","Training","lasso",0.176451971219052
"2004-2005","Region 7",0.724697307787088,0.998390730608304,0.834317937701396,0.83297529538131,0,0.165682062298604,41.6087593370281,0,8.10569270605168,1.53609959106272,2004-10-03,8.21812721814479,0,1.41820679407548,"H3","H3",23,49,49,56,56,11.7701,12,79.4188603256207,0,0.379733671209991,2004-12-19,2004-12-19,2005-02-06,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,617,3107,3102,0,24333,3724,77,126,77,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.447099922181128,"Conditional
Random Forest","Training","party RF",0.27759738560596
"2004-2005","Region 7",0.724697307787088,0.998390730608304,0.834317937701396,0.83297529538131,0,0.165682062298604,41.6087593370281,0,8.10569270605168,1.53609959106272,2004-10-03,8.21812721814479,0,1.41820679407548,"H3","H3",23,49,49,56,56,11.7701,12,79.4188603256207,0,0.379733671209991,2004-12-19,2004-12-19,2005-02-06,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,617,3107,3102,0,24333,3724,77,126,77,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.432867844212828,"Lasso","Training","lasso",0.29182946357426
"2004-2005","Region 8",0.293691393147042,0.99628801431127,0.669193934557063,0.666709896249002,0.000887869114126097,0.330806065442937,28.937130049029,0.0412712809031688,13.8730470150192,1.29436443617692,2004-10-03,3.70600895321379,0.0412712809031688,1.68126259828723,"H3","H3",32,63,63,56,56,10.5721,11,98.6043894209239,0,1.27326454922989,2004-12-12,2004-12-12,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,829,1677,1670.775,2.225,22371,2506,70,133,70,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.439927486070814,"Conditional
Random Forest","Training","party RF",-0.146236092923773
"2004-2005","Region 8",0.293691393147042,0.99628801431127,0.669193934557063,0.666709896249002,0.000887869114126097,0.330806065442937,28.937130049029,0.0412712809031688,13.8730470150192,1.29436443617692,2004-10-03,3.70600895321379,0.0412712809031688,1.68126259828723,"H3","H3",32,63,63,56,56,10.5721,11,98.6043894209239,0,1.27326454922989,2004-12-12,2004-12-12,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,829,1677,1670.775,2.225,22371,2506,70,133,70,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.432867844212828,"Lasso","Training","lasso",-0.139176451065786
"2004-2005","Region 9",0.31256087983036,0.996743481778017,0.511984282907662,0.510316996761005,0.000488504221313652,0.488015717092338,23.2735068936506,0.0251796385941733,19.9808676265905,1.20744827260548,2004-10-03,3.21479515731468,0.0251796385941733,1.98993302385512,"H3","H3",32,70,70,56,56,9.67457,10,51.3384852953354,0,0.281262595797371,2004-12-05,2004-12-05,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,1242,1303,1298.75675675676,1.24324324324324,23964,2545,63,133,63,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.446018094900219,"Conditional
Random Forest","Training","party RF",-0.133457215069859
"2004-2005","Region 9",0.31256087983036,0.996743481778017,0.511984282907662,0.510316996761005,0.000488504221313652,0.488015717092338,23.2735068936506,0.0251796385941733,19.9808676265905,1.20744827260548,2004-10-03,3.21479515731468,0.0251796385941733,1.98993302385512,"H3","H3",32,70,70,56,56,9.67457,10,51.3384852953354,0,0.281262595797371,2004-12-05,2004-12-05,2005-02-13,10.2,61.2,49,67.1344262295082,"2004",1.34067826546925,1.1994059159273,5.01923076923077,7.90764331210191,2.224,1.054,1.284,5.798,2.734,9.528,3.162,2.192,3.838,1.442,1.992,8.518,5.12,10.162,3.066,2.94,4.58051448182376,4.29163336685017,1242,1303,1298.75675675676,1.24324324324324,23964,2545,63,133,63,18.8480768249708,20.9350848524141,18.8480768249708,20.7564,35,63,0.432867844212828,"Lasso","Training","lasso",-0.120306964382468
"2005-2006","Region 1",0.373323086555027,0.945446632729459,0.821520618556701,0.776703902532255,0.0383734170553734,0.178479381443299,24.9357096156186,1.20167467726347,5.78279251671982,1.2497744066662,2005-10-02,3.65189597522394,0.339330337082783,0.964291656656567,"H3","H3",25,63,98,63,63,12.7352,8,30.6025179199181,0,6.16487455124701,2005-12-25,2005-11-20,2006-02-26,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,277,1275,1205.44445673006,59.5555432699396,14983,1552,84,147,49,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.368825947337501,"Conditional
Random Forest","Training","party RF",0.00449713921752659
"2005-2006","Region 1",0.373323086555027,0.945446632729459,0.821520618556701,0.776703902532255,0.0383734170553734,0.178479381443299,24.9357096156186,1.20167467726347,5.78279251671982,1.2497744066662,2005-10-02,3.65189597522394,0.339330337082783,0.964291656656567,"H3","H3",25,63,98,63,63,12.7352,8,30.6025179199181,0,6.16487455124701,2005-12-25,2005-11-20,2006-02-26,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,277,1275,1205.44445673006,59.5555432699396,14983,1552,84,147,49,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",-0.0481370001664882
"2005-2006","Region 2",0.260231560035492,0.903801956961276,0.880346507850568,0.79565889659937,0.078732007569553,0.119653492149432,24.5554510417201,2.4704025197911,3.81585505488177,1.31430110928587,2005-10-02,3.59336821349575,0.403700922744225,0.588866297173556,"H3","H3",25,84,84,63,63,9.65014,10,49.8462063077014,0.283741265642088,17.3333352690943,2005-12-04,2005-12-04,2006-02-26,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,221,1626,1469.58198201904,145.418017980964,20560,1847,63,147,63,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.36530489634423,"Conditional
Random Forest","Training","party RF",-0.105073336308738
"2005-2006","Region 2",0.260231560035492,0.903801956961276,0.880346507850568,0.79565889659937,0.078732007569553,0.119653492149432,24.5554510417201,2.4704025197911,3.81585505488177,1.31430110928587,2005-10-02,3.59336821349575,0.403700922744225,0.588866297173556,"H3","H3",25,84,84,63,63,9.65014,10,49.8462063077014,0.283741265642088,17.3333352690943,2005-12-04,2005-12-04,2006-02-26,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,221,1626,1469.58198201904,145.418017980964,20560,1847,63,147,63,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",-0.161228526686024
"2005-2006","Region 3",0.266919311978652,0.966332128304612,0.833848531684699,0.80577462630655,0.0265283103240526,0.166151468315301,34.0544009616779,1.28869587213273,7.4598517091286,1.36445150962261,2005-10-02,5.18549979548326,0.244916892035802,1.25661695788527,"H3","H3",25,119,112,63,63,6.43934,7,48.4076246298218,0.133656093068096,16.780974987174,2005-11-06,2005-11-13,2006-03-05,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,215,1079,1042.67236644068,34.327633559324,12416,1294,35,154,42,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.369476927135199,"Conditional
Random Forest","Training","party RF",-0.102557615156547
"2005-2006","Region 3",0.266919311978652,0.966332128304612,0.833848531684699,0.80577462630655,0.0265283103240526,0.166151468315301,34.0544009616779,1.28869587213273,7.4598517091286,1.36445150962261,2005-10-02,5.18549979548326,0.244916892035802,1.25661695788527,"H3","H3",25,119,112,63,63,6.43934,7,48.4076246298218,0.133656093068096,16.780974987174,2005-11-06,2005-11-13,2006-03-05,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,215,1079,1042.67236644068,34.327633559324,12416,1294,35,154,42,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",-0.154540774742864
"2005-2006","Region 4",0.375758570637059,0.961020834488751,0.709120345385861,0.681479426075671,0.00443530678995217,0.290879654614139,23.117835963525,0.128883639725577,6.75468364487334,1.29149304890285,2005-10-02,3.62540858683521,0.100651416937861,1.05483502853605,"H3","H3",26,63,91,63,63,12.4475,8,39.2812645921428,0.1387753184818,12.0315102226637,2005-12-18,2005-11-20,2006-02-19,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,539,1314,1262.78137651822,8.21862348178138,22266,1853,77,140,49,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.369599139226164,"Conditional
Random Forest","Training","party RF",0.00615943141089415
"2005-2006","Region 4",0.375758570637059,0.961020834488751,0.709120345385861,0.681479426075671,0.00443530678995217,0.290879654614139,23.117835963525,0.128883639725577,6.75468364487334,1.29149304890285,2005-10-02,3.62540858683521,0.100651416937861,1.05483502853605,"H3","H3",26,63,91,63,63,12.4475,8,39.2812645921428,0.1387753184818,12.0315102226637,2005-12-18,2005-11-20,2006-02-19,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,539,1314,1262.78137651822,8.21862348178138,22266,1853,77,140,49,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",-0.045701516084457
"2005-2006","Region 5",0.309946311723563,0.817611609438151,0.882539682539683,0.721574690234305,0.152433246273632,0.117460317460317,27.491403539516,6.58394639922138,5.19060310040287,1.36312386599738,2005-10-02,3.09641321276175,1.28622079310108,1.02697907412486,"H3","H3",26,84,70,63,63,10.4449,12,43.7555078379516,0.161591694456943,12.7639504122357,2005-12-04,2005-12-18,2006-02-26,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,592,4448,3636.7364387809,768.263561219106,34591,5040,63,147,77,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.366127809361082,"Conditional
Random Forest","Training","party RF",-0.0561814976375185
"2005-2006","Region 5",0.309946311723563,0.817611609438151,0.882539682539683,0.721574690234305,0.152433246273632,0.117460317460317,27.491403539516,6.58394639922138,5.19060310040287,1.36312386599738,2005-10-02,3.09641321276175,1.28622079310108,1.02697907412486,"H3","H3",26,84,70,63,63,10.4449,12,43.7555078379516,0.161591694456943,12.7639504122357,2005-12-04,2005-12-18,2006-02-26,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,592,4448,3636.7364387809,768.263561219106,34591,5040,63,147,77,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",-0.111513774997952
"2005-2006","Region 6",0.439221686351197,0.958859452736318,0.892857142857143,0.856124511371713,0.0188754886282871,0.107142857142857,35.5323481193104,0.536997399628973,3.83859599243543,1.33099873111287,2005-10-02,5.82954223552386,0.191046466363532,0.677505705087275,"H3","H3",21,70,112,63,63,12.9579,7,57.0113261910191,0.542534277240326,8.06464906135692,2005-12-25,2005-11-13,2006-03-05,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,72,600,575.315671641791,12.684328358209,8310,672,84,154,42,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.369815861937314,"Conditional
Random Forest","Training","party RF",0.0694058244138837
"2005-2006","Region 6",0.439221686351197,0.958859452736318,0.892857142857143,0.856124511371713,0.0188754886282871,0.107142857142857,35.5323481193104,0.536997399628973,3.83859599243543,1.33099873111287,2005-10-02,5.82954223552386,0.191046466363532,0.677505705087275,"H3","H3",21,70,112,63,63,12.9579,7,57.0113261910191,0.542534277240326,8.06464906135692,2005-12-25,2005-11-13,2006-03-05,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,72,600,575.315671641791,12.684328358209,8310,672,84,154,42,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",0.0177615996296819
"2005-2006","Region 7",0.395996072302378,0.881147540983607,0.674405749032615,0.594250967385296,0.0232172470978441,0.325594250967385,18.0397711448428,1.34902786679004,10.1911351849989,1.27358527925087,2005-10-02,2.2077060225898,0.529646314506331,1.79152331390597,"H3","H3",27,63,63,63,63,9.28689,9,41.6087593370281,0,8.10569270605168,2005-11-27,2005-11-27,2006-01-29,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,1178,2440,2150,84,24695,3618,56,119,56,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.376792323541415,"Conditional
Random Forest","Training","party RF",0.019203748760963
"2005-2006","Region 7",0.395996072302378,0.881147540983607,0.674405749032615,0.594250967385296,0.0232172470978441,0.325594250967385,18.0397711448428,1.34902786679004,10.1911351849989,1.27358527925087,2005-10-02,2.2077060225898,0.529646314506331,1.79152331390597,"H3","H3",27,63,63,63,63,9.28689,9,41.6087593370281,0,8.10569270605168,2005-11-27,2005-11-27,2006-01-29,15.2,66,67.1344262295082,70,"2005",0.969310420727307,0.477689093823744,2.69736842105263,4.94893617021277,1.028,0.77,1.274,3.354,3.32,3.71,1.078,1.248,2.862,1.342,2.046,6.658,3.84,10.34,3.398,2.578,3.48767759235366,2.24710063421497,1178,2440,2150,84,24695,3618,56,119,56,24.9949994999,31.326683691561,24.9949994999,10.3782,42,63,0.421460086721516,"Lasso","Training","lasso",-0.025464014419138
